capability_id,capability_name,missing_evidence_count,missing_evidence,evidence_passed_count,completeness_percent,closability_score,matching_false_negative_risk,recommended_batch,recommended_action,source_verified,runtime_service_status,endpoint_status,real_data_verified,calculation_verified,test_verified,ui_verified
CAP-40BEBA7E4C4F,Ndsp Admin User Ops,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-423A14E667A6,Ndsp News Ticker,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-4B44E1521757,Find Quality,6,SOURCE|SERVICE|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-4B97F41DF526,Feature Gate,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-4F0B75AAC48C,Ndsp Ctl 001 Workspace Identity,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-50438E70B54F,Ndsp Completed Decisions Evidence V35,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-559BFA960608,Ndsp Completed Decisions History V36,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-6C85E57F2482,Ndsp Registration Consent V42,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-7504DEC77825,Ndsp Bot Execution,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-7FAFDEF8B916,Admin List Audit Events,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-856006E91456,Ndsp Platform Gateway 9002,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-8F2A33B96CD7,Ndsp Current User Display,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-8F62216C7937,Ndsp Ui Bridge Api,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-97112AE5ED8B,Ndsp Commercial Auth Payment Staging,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-97C0885FC638,Count Elite Trial Users,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-98594541698F,Ndsp Business Ops,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-9C9E08E2F53E,Apply Governance Runtime,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-A49CDCFF7C02,Ndsp Completed Decision,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-AC57AF196812,Public Decision Quality,6,SOURCE|SERVICE|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-B9C3A591EABA,Find Quality,6,SOURCE|SERVICE|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-C2C16369E0B6,Ndsp V52 Contract,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-C2F2BCB1164C,Ndsp Canonical Live Runtime V30,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-C9B83A923CCA,Apply Runtime Governance,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-CFD935E857CB,Enforce Governance Runtime,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-D109F092339F,Enforce Elite Trial Capacity,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-D38B6F09E3C9,Ndsp Quality Live Nmp Wrapper,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-DD2EA6FDA5D8,Ndsp Decision Governance Core,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-E3FE8FA9E536,Ndsp Decision Package V1,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-EAF0F47E923D,Normalize Risk Without False Pause,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-F73757D671A4,Ndsp Auth Core Clean,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-FA2F2A8AA5C9,Ndsp V3 Portal Gateway,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-314BD6FF968F,L12 Risk Engine,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,1,14.29,12,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,true,false,false
CAP-34C595F25781,Compute Market Positioning,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,1,14.29,12,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,true,false,false
CAP-39A4FC2ADB6A,Context Engines,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,1,14.29,12,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,true,false,false
CAP-59F16279C194,Conflict Engine,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,1,14.29,12,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,true,false,false
CAP-77BC55243F4F,Black Layer Engine,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,1,14.29,12,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,true,false,false
CAP-879F3BBEFD90,Nmp Engine,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,1,14.29,12,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,true,false,false
CAP-9194D34E554D,L09 Momentum Engine,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,1,14.29,12,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,true,false,false
CAP-99BCB7F8D2D9,Compute Tdl Trade Horizon Addons,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,1,14.29,12,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,true,false,false
CAP-A8D7E661F420,Cot Intelligence Engine,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,1,14.29,12,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,true,false,false
CAP-A98D5DB42F71,L05 Divergence Engine,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,1,14.29,12,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,true,false,false
CAP-C92342987A74,Backtest Engine,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,1,14.29,12,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,true,false,false
CAP-F055FF631E76,Black Layer Quality Effect From State,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,1,14.29,12,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,true,false,false
CAP-0C985C4FB835,Candidate Score,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-11F0D3942A02,Market Record,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-12E31072A87A,Decision Page,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-1F54C2BF216C,Market For Symbol,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-24225EF8944D,Embedded Decision Layer Summary V134,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-393D853966BA,Candidate Score,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-42E4316C88FD,Markets Page,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-587C4D012ECD,Completed Decisions Panel V37,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-72FDDE4CBD63,Fetch Decision Bundle,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-74B246794B32,Decision Summary Cards Legacy V125,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-7790D40220E7,Scenario Service,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-79FF6CD17DD6,Risk Page,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-83469D7ECA81,Layer Score Candidate V127,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-88BCB79F77AB,Ndsp Market Suite Nav,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-92F6B796DD2F,Score Form,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-984BE24F14FF,Decision Summary Cards,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-9E4283D45312,Mode Label,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-A2F7A87C9336,Layer Score V125,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-C1DB36617501,Decision Explanation Contract V129,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-C8A9379D6290,Extract Decision,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-E0A94B5D377B,Decision Card V37,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-E7F5980E3D93,Market Service,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-FF04A3FFA67C,Decision From Entry,6,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,1,14.29,8,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-03073B90064B,Cot Intelligence Result,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-09BC17001F61,Cot Snapshot,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-0FFED1B1BA78,Evaluate Golden Signals,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-1103369520D4,Cot Asset Mapping,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-1C960FEE24EA,Version Registry,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-1E0E3F4C57D1,L16 Decision Readiness State Machine,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-271C117DF5B2,Trial Payload,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-27F8705FBD92,Active Trial,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-291C5498F747,Attach Tdl Trade Horizon Addons,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-29DA9A6A11F0,Manual Cot Provider,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-2E1E7FA99FCC,Decision State,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-3A7CE980BBA5,Get Authority Signs,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-46029BDD33D3,Test Macro Negative Effect Reduces Score,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-4788CB6BD13A,Market Positioning Status,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-484CFADD9BEA,L03 Market Direction Context,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-4D6846492F26,Evaluate Cot Validity,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-4F8F0E4D1785,Evaluate Market Positioning,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-575CCF623BA1,Legacy Structure.Test,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
