capability_id,capability_name,description,source_or_algorithm,runtime_service,endpoint_or_contract,data_source,calculation_mode,user_role,screen,visible_component,coverage_state,data_state,canonicality,evidence_path,owner,last_verified_at,notes,origin_classification,capability_kind,confidence,frontend_consumers
CAP-4735D0FCEC20,Normalize Decision Url,Business or platform capability discovered from normalizeDecisionUrl in frontend/ndsp-user-portal-v50/public/ndsp-v82-runtime-contract-bridge.js,frontend/ndsp-user-portal-v50/public/ndsp-v82-runtime-contract-bridge.js::normalizeDecisionUrl,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|JSON,CALCULATED_REAL,PUBLIC,CURRENT_FRONTEND,frontend/ndsp-user-portal-v50/public/ndsp-v82-runtime-contract-bridge.js,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,frontend/ndsp-user-portal-v50/public/ndsp-v82-runtime-contract-bridge.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=HIGH;business_keyword_score=5,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-4788CB6BD13A,Market Positioning Status,Business or platform capability discovered from market_positioning_status in backend/app/core/market_positioning.py,backend/app/core/market_positioning.py::market_positioning_status,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,REVIEW_REQUIRED,backend/app/core/market_positioning.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=5,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-47C952094550,Ndsp Admin Actions Authoritative,API capability discovered at GET /api/admin/users/action/health,backend/ndsp_admin_actions_authoritative.cjs,ndsp-admin-actions.service,GET /api/admin/users/action/health,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_admin_actions_authoritative.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;frontend_consumers=0,ON_MAIN,API_ENDPOINT,HIGH,
CAP-4804EA150D2F,Frontend Contract,API capability discovered at GET /brief/today,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /brief/today,UNKNOWN,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,UNKNOWN,REVIEW_REQUIRED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-484CFADD9BEA,L03 Market Direction Context,Business or platform capability discovered from l03_market_direction_context in backend/layers/canonical_v1/direction/l03_market_direction_context.py,backend/layers/canonical_v1/direction/l03_market_direction_context.py::l03_market_direction_context,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,CANONICAL,backend/layers/canonical_v1/direction/l03_market_direction_context.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-48B1ECC1B251,Ndsp Portal Recovery V184,Business or platform capability discovered from ndsp-portal-recovery-v184 in frontend/ndsp-user-portal-v50/assets/ndsp-portal-recovery-v184.js,frontend/ndsp-user-portal-v50/assets/ndsp-portal-recovery-v184.js::ndsp-portal-recovery-v184,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,CURRENT_FRONTEND,frontend/ndsp-user-portal-v50/assets/ndsp-portal-recovery-v184.js,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,frontend/ndsp-user-portal-v50/assets/ndsp-portal-recovery-v184.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-48E363203012,Ndsp Tf Quality,Business or platform capability discovered from _ndsp_tf_quality in backend/ndsp-live-decision-quality/server.py,backend/ndsp-live-decision-quality/server.py::_ndsp_tf_quality,ndsp-live-decision-quality.service,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,CSV|JSON,CALCULATED_REAL,PUBLIC,UNMAPPED,DISCOVERY_REQUIRED,SERVICE_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp-live-decision-quality/server.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=9,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-48E71B4F1CF7,Ndsp Api Compat Gateway,API capability discovered at GET /api/payments/status,backend/ndsp_api_compat_gateway.cjs,ndsp-api-compat.service,GET /api/payments/status,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_api_compat_gateway.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;frontend_consumers=0,ON_MAIN,API_ENDPOINT,HIGH,
CAP-48F24BF885D7,User Operational Compat,API capability discovered at POST /api/telegram/link/start,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /api/telegram/link/start,JSON|POSTGRES,CALCULATED_REAL,AUTHENTICATED_USER,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-496F09F3F4BB,Ndsp User Login Gateway,API capability discovered at POST /api/auth/login,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/login,JSON,CALCULATED_REAL,ADMIN,TRIAL,backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/assets/ndsp-login-v1.js|docs/05-runbooks/NDSP_LOGIN_PUBLIC_SOURCE_DISCOVERY_V6_20260727_135357/js/asset-1.js|docs/05-runbooks/NDSP_P1_AUTH_FUNCTIONAL_DISCOVERY_READONLY_20260707_232843.md,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_user_login_gateway.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=6,LOCAL_ONLY,API_ENDPOINT,HIGH,backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/assets/ndsp-login-v1.js|docs/05-runbooks/NDSP_LOGIN_PUBLIC_SOURCE_DISCOVERY_V6_20260727_135357/js/asset-1.js|docs/05-runbooks/NDSP_P1_AUTH_FUNCTIONAL_DISCOVERY_READONLY_20260707_232843.md
CAP-498E4FD1C421,Ndsp Admin Ok,Business or platform capability discovered from ndspAdminOk in backend/server.js,backend/server.js::ndspAdminOk,DISCOVERY_REQUIRED,GET /health|POST /auth/register|POST /auth/login|GET /me|POST /feedback|POST /upgrade-request|GET /upgrade-requests/me|GET /admin/upgrade-requests|POST /admin/upgrade-requests/:id/review|GET /trial/status|GET /admin/feedback|POST /admin/feedback/:id/review|GET /notifications|POST /notifications/:id/read|GET /admin/notifications|POST /admin/notifications/send|GET /plans|GET /admin/plans|PUT /admin/plans/:id|POST /admin/plans/:id/features|DELETE /admin/plan-features/:id|PUT /admin/plans/:id/layers/:layerKey|GET /admin/stats|PUT /admin/users/:id|DELETE /admin/users/:id|GET /admin/users|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /__retired_api_admin_users_action_legacy|POST /api/auth/2fa/setup/start|GET /api/admin/telegram-routing/status|POST /api/admin/telegram-routing/update|POST /api/admin/telegram-routing/test,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/server.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_MODIFIED;confidence=HIGH;business_keyword_score=5,LOCAL_MODIFIED,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-49C2FDFAC4CB,Pt,Business or platform capability discovered from pt in frontend/public-site/src/i18n/locales/pt.ts,frontend/public-site/src/i18n/locales/pt.ts::pt,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,POSTGRES,CALCULATED_REAL,ADMIN,TRIAL,frontend/public-site/src/i18n/locales/pt.ts,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,frontend/public-site/src/i18n/locales/pt.ts,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=MEDIUM;business_keyword_score=4,ON_MAIN,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-49EBA7187C4A,Dsp Publish Research Labs,Business or platform capability discovered from dsp_publish_research_labs in bin/dsp_publish_research_labs.sh,bin/dsp_publish_research_labs.sh::dsp_publish_research_labs,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,ADMIN,ADMIN,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,bin/dsp_publish_research_labs.sh,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=MEDIUM;business_keyword_score=3,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-4A426C29FEC9,Quality Live,Business or platform capability discovered from quality_live in backend/ndsp-live-decision-quality/server.py,backend/ndsp-live-decision-quality/server.py::quality_live,ndsp-live-decision-quality.service,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,CSV|JSON,CALCULATED_REAL,PUBLIC,UNMAPPED,DISCOVERY_REQUIRED,SERVICE_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp-live-decision-quality/server.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=9,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-4ADB944E408B,Ndsp User Login Gateway,API capability discovered at POST /api/auth/survey/response,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/survey/response,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_user_login_gateway.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-4B44E1521757,Find Quality,Business or platform capability discovered from _find_quality in backend/app/api/ndsp_public_quality_unique.py,backend/app/api/ndsp_public_quality_unique.py::_find_quality,DISCOVERY_REQUIRED,GET /api/ndsp/public/decision-quality|GET /api/ndsp/public/decision-quality,UNKNOWN,DISCOVERY_REQUIRED,PUBLIC,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,REVIEW_REQUIRED,backend/app/api/ndsp_public_quality_unique.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=5,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-4B75FD38F852,Ndsp Admin Ui Proxy,API capability discovered at POST /api/admin-ui/alerts/test,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,POST /api/admin-ui/alerts/test,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_admin_ui_proxy.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;frontend_consumers=0,ON_MAIN,API_ENDPOINT,HIGH,
CAP-4B8CAC6792AE,Ndsp User Portal Final Experience V1 One Script,API capability discovered at GET /api/user/experience,NDSP_USER_PORTAL_FINAL_EXPERIENCE_V1_ONE_SCRIPT.sh,DISCOVERY_REQUIRED,GET /api/user/experience,HTTP_API|JSON|POSTGRES,CALCULATED_REAL,ADMIN,TRIAL,NDSP_USER_PORTAL_FINAL_EXPERIENCE_V1_ONE_SCRIPT.sh,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,NDSP_USER_PORTAL_FINAL_EXPERIENCE_V1_ONE_SCRIPT.sh,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=HIGH;frontend_consumers=1,UNTRACKED,API_ENDPOINT,HIGH,NDSP_USER_PORTAL_FINAL_EXPERIENCE_V1_ONE_SCRIPT.sh
CAP-4B97F41DF526,Feature Gate,Business or platform capability discovered from feature_gate in apps/ndsp-governance-bridge/policies/feature_gate.py,apps/ndsp-governance-bridge/policies/feature_gate.py::feature_gate,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SERVICE_CONNECTED,UNKNOWN,REVIEW_REQUIRED,apps/ndsp-governance-bridge/policies/feature_gate.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=MEDIUM;business_keyword_score=4,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-4C3B7B99A4A6,Nowpayments Create Alias,API capability discovered at GET /api/ndsp/nowpayments-create-alias/health,backend/app/api/compat/nowpayments_create_alias.py,DISCOVERY_REQUIRED,GET /api/ndsp/nowpayments-create-alias/health,JSON|POSTGRES,CALCULATED_REAL,AUTHENTICATED_USER,SUBSCRIPTION,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/nowpayments_create_alias.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-4C410FBB8A1A,Ndsp Asset Market Universe,Business or platform capability discovered from ndsp_asset_market_universe in backend/auth_api/ndsp_asset_market_universe.cjs,backend/auth_api/ndsp_asset_market_universe.cjs::ndsp_asset_market_universe,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,PUBLIC,DASHBOARD,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_asset_market_universe.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=9,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-4C445A67E940,Th,Business or platform capability discovered from th in frontend/public-site/src/i18n/locales/th.ts,frontend/public-site/src/i18n/locales/th.ts::th,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,POSTGRES,CALCULATED_REAL,PUBLIC,TRIAL,frontend/public-site/src/i18n/locales/th.ts,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,frontend/public-site/src/i18n/locales/th.ts,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=MEDIUM;business_keyword_score=2,ON_MAIN,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-4D1855FB9E58,Ndsp Forgot Password V65,Business or platform capability discovered from ndsp-forgot-password-v65 in frontend/ndsp-user-portal-v50/public/ndsp-forgot-password-v65.js,frontend/ndsp-user-portal-v50/public/ndsp-forgot-password-v65.js::ndsp-forgot-password-v65,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,PUBLIC,LOGIN,frontend/ndsp-user-portal-v50/public/ndsp-forgot-password-v65.js,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,frontend/ndsp-user-portal-v50/public/ndsp-forgot-password-v65.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-4D275E01AAB5,Server,Business or platform capability discovered from server in backend/services/ndsp-telegram-notifications-v182/server.py,backend/services/ndsp-telegram-notifications-v182/server.py::server,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,AUTHENTICATED_USER,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/services/ndsp-telegram-notifications-v182/server.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=4,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-4D48C809BD78,Password Reset Server.Before,API capability discovered at POST /api/auth/forgot-password,backups/auth-recovery-true-source-fix-v7/20260727_200610/password-reset-server.before.js,DISCOVERY_REQUIRED,POST /api/auth/forgot-password,JSON|POSTGRES,CALCULATED_REAL,AUTHENTICATED_USER,PASSWORD_RESET,backups/clean-forgot-password-page-v11/20260727_201409/canonical-forgot.before.html|backups/clean-forgot-password-page-v11/20260727_201409/live-forgot.before.html|frontend/auth-recovery/forgot-password.html,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backups/auth-recovery-true-source-fix-v7/20260727_200610/password-reset-server.before.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=HIGH;frontend_consumers=3,UNTRACKED,API_ENDPOINT,HIGH,backups/clean-forgot-password-page-v11/20260727_201409/canonical-forgot.before.html|backups/clean-forgot-password-page-v11/20260727_201409/live-forgot.before.html|frontend/auth-recovery/forgot-password.html
CAP-4D584AC7F376,Restore Original Bin Modes,Business or platform capability discovered from restore-original-bin-modes in backups/node-bin-permission-repair-v10-5/20260727_200601/restore-original-bin-modes.sh,backups/node-bin-permission-repair-v10-5/20260727_200601/restore-original-bin-modes.sh::restore-original-bin-modes,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,AUTHENTICATED_USER,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,REVIEW_REQUIRED,backups/node-bin-permission-repair-v10-5/20260727_200601/restore-original-bin-modes.sh,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-4D6123F9ADAF,Commercial Schema,Business or platform capability discovered from COMMERCIAL_SCHEMA in docs/05-runbooks/NDSP_COMMERCIAL_PHASE1_DB_FORENSICS_V1_2_20260729_063926/COMMERCIAL_SCHEMA.sql,docs/05-runbooks/NDSP_COMMERCIAL_PHASE1_DB_FORENSICS_V1_2_20260729_063926/COMMERCIAL_SCHEMA.sql::COMMERCIAL_SCHEMA,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,POSTGRES,CALCULATED_REAL,PUBLIC,SUBSCRIPTION,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,docs/05-runbooks/NDSP_COMMERCIAL_PHASE1_DB_FORENSICS_V1_2_20260729_063926/COMMERCIAL_SCHEMA.sql,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=3,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-4D6846492F26,Evaluate Cot Validity,Business or platform capability discovered from evaluate_cot_validity in backend/layers/canonical_v1/data/cot_validity_gate.py,backend/layers/canonical_v1/data/cot_validity_gate.py::evaluate_cot_validity,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,REPORTS,DISCOVERY_REQUIRED,UI_PARTIAL,UNKNOWN,CANONICAL,backend/layers/canonical_v1/data/cot_validity_gate.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=HIGH;business_keyword_score=3,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-4E01A2D9E38F,Prod Schema.Restore,Business or platform capability discovered from prod-schema.restore in docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_12_20260730_102503/work/prod-schema.restore.sql,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_12_20260730_102503/work/prod-schema.restore.sql::prod-schema.restore,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|POSTGRES,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_12_20260730_102503/work/prod-schema.restore.sql,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=12,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-4EB8C4DDA8E9,Market Type,Business or platform capability discovered from market_type in backend/ndsp-live-decision-quality/server.py,backend/ndsp-live-decision-quality/server.py::market_type,ndsp-live-decision-quality.service,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,CSV|JSON,CALCULATED_REAL,PUBLIC,UNMAPPED,DISCOVERY_REQUIRED,SERVICE_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp-live-decision-quality/server.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=9,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-4F0B75AAC48C,Ndsp Ctl 001 Workspace Identity,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/bin/node ; argv[]=/usr/bin/node /home/nawaf511/empire-core-new/backend/services/ctl-001-workspace-identity/main.cjs ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-ctl-001-workspace-identity.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json,nawaf511,2026-07-31T19:55:52Z,origin=RUNTIME_ONLY;confidence=MEDIUM,RUNTIME_ONLY,RUNTIME_SERVICE,MEDIUM,
CAP-4F18705074AD,Postfix@,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/sbin/postmulti ; argv[]=/usr/sbin/postmulti -i - -p start ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },postfix@-.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=RUNTIME_ONLY;confidence=MEDIUM,RUNTIME_ONLY,RUNTIME_SERVICE,MEDIUM,
CAP-4F4F4B8BA825,It,Business or platform capability discovered from it in frontend/public-site/src/i18n/locales/it.ts,frontend/public-site/src/i18n/locales/it.ts::it,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,POSTGRES,CALCULATED_REAL,PUBLIC,TRIAL,frontend/public-site/src/i18n/locales/it.ts,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,frontend/public-site/src/i18n/locales/it.ts,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=MEDIUM;business_keyword_score=4,ON_MAIN,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-4F8F0E4D1785,Evaluate Market Positioning,Business or platform capability discovered from evaluate_market_positioning in backend/app/core/market_positioning.py,backend/app/core/market_positioning.py::evaluate_market_positioning,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,REVIEW_REQUIRED,backend/app/core/market_positioning.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=5,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-4FCAA631BA18,Ndsp Admin Actions Bypass Old Middleware,API capability discovered at POST /api/admin-actions/users/action,backend/ndsp_admin_actions_bypass_old_middleware.cjs,ndsp-admin-actions.service,POST /api/admin-actions/users/action,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,NON_CANONICAL_OR_STALE,backend/ndsp_admin_actions_bypass_old_middleware.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;frontend_consumers=0,ON_MAIN,API_ENDPOINT,HIGH,
CAP-4FCF2DEC2D60,List Users,Business or platform capability discovered from listUsers in backend/auth_api/ndsp_admin_users_official_readonly.cjs,backend/auth_api/ndsp_admin_users_official_readonly.cjs::listUsers,ndsp-admin-users-official.service,DISCOVERY_REQUIRED,JSON|POSTGRES,CALCULATED_REAL,ADMIN,LOGIN,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_admin_users_official_readonly.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=3,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
