capability_id,capability_name,semantic_cluster_id,gap_type,source_or_algorithm,runtime_service,endpoint_or_contract,recommended_screen,required_action,priority,capability_kind,origin_classification,data_state,source_exists_on_main,source_exists_locally,recommended_feature,recommended_components
CAP-48F24BF885D7,User Operational Compat,CLUSTER-418471406315AE70,OWNER_UNASSIGNED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /API/TELEGRAM/LINK/START,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-FAAE9703FE61,User Operational Compat,CLUSTER-5F9C10E11F6C8818,OWNER_UNASSIGNED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,GET /API/USER/ALERT-PREFERENCES,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-D559FE326861,User Operational Compat,CLUSTER-7760D3ACF83E0B50,OWNER_UNASSIGNED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /API/USER/ALERT-PREFERENCES,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-E50EE9CF3FD6,User Operational Compat,CLUSTER-B8252076D7DF7FF9,OWNER_UNASSIGNED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /API/TELEGRAM/LINK/VERIFY,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-636B50FAED04,Frontend Contract,CLUSTER-0746027563B4F7CB,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ME/DASHBOARD,CAPABILITY_REVIEW,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-D6102C7DC3C1,Frontend Contract,CLUSTER-1143EF6BAB8687CD,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /PACKAGES,CAPABILITY_REVIEW,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-4804EA150D2F,Frontend Contract,CLUSTER-1B355FCD82516B99,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /BRIEF/TODAY,CAPABILITY_REVIEW,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-C95B03AE5FFB,Frontend Contract,CLUSTER-1C0006D0FCDB7718,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /ACCOUNT/ACTIVATE,CAPABILITY_REVIEW,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-11BF5E282765,Frontend Contract,CLUSTER-37970355FCCFFAB3,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ME/WATCHLIST,CAPABILITY_REVIEW,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-FA44BA71A8B0,Frontend Contract,CLUSTER-3B0A4645F1E78920,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ASSETS/{ASSET_ID}/CHART,CAPABILITY_REVIEW,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-B167184CBF84,Frontend Contract,CLUSTER-3DB2CA2224CCB065,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /ME/WATCHLIST,CAPABILITY_REVIEW,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-A57ECAABD0D2,Frontend Contract,CLUSTER-43E988AB222E55F2,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ASSETS,CAPABILITY_REVIEW,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-2CC212BF4F8E,Frontend Contract,CLUSTER-56B06674577E8202,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,DELETE /ME/WATCHLIST/{ASSET_ID},CAPABILITY_REVIEW,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-E4B4728311F0,Decision Quality Public,CLUSTER-B660C1DCD7F3C77B,OWNER_UNASSIGNED,backend/app/api/decision_quality_public.py,DISCOVERY_REQUIRED,GET /API/DECISION/QUALITY,LANDING,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Public platform presentation,CapabilityProof|LiveMetric|PlatformTimeline
CAP-1FBA01D3C252,Framework Adapter,CLUSTER-1331DA2B82D10D74,OWNER_UNASSIGNED,backend/services/bot_execution/framework-adapter.cjs,DISCOVERY_REQUIRED,GET /ABOUT,LANDING,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Public platform presentation,CapabilityProof|LiveMetric|PlatformTimeline
CAP-00ED621D6D60,Ndsp Attach Dual Scenario Data Quality Public V1,CLUSTER-7EB5191C8588F907,OWNER_UNASSIGNED,backend/ndsp-live-decision-quality/server.py::_ndsp_attach_dual_scenario_data_quality_public_v1,ndsp-live-decision-quality.service,GET /API/DECISION/QUALITY-LIVE|GET /API/DECISION/QUALITY-LIVE/HEALTH,LANDING,Assign accountable technical/product owner,P3_OWNER,ALGORITHM_OR_BUSINESS_LOGIC,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Public platform presentation,CapabilityProof|LiveMetric|PlatformTimeline
CAP-0622719B013B,Ndsp Public Quality Unique,CLUSTER-8DB24B3A307DBA1B,OWNER_UNASSIGNED,backend/app/api/ndsp_public_quality_unique.py,DISCOVERY_REQUIRED,GET /API/NDSP/PUBLIC/DECISION-QUALITY,LANDING,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Public platform presentation,CapabilityProof|LiveMetric|PlatformTimeline
CAP-170A28FFB0E7,Auth,CLUSTER-39C99CAF91B276BA,OWNER_UNASSIGNED,backend/ndsp_admin_ui_proxy.cjs::auth,ndsp-admin-ui-proxy.service,GET /API/ADMIN-UI/ALERTS|GET /API/ADMIN-UI/BACKUPS|GET /API/ADMIN-UI/GOVERNANCE|GET /API/ADMIN-UI/HEALTH|GET /API/ADMIN-UI/MARKETS|GET /API/ADMIN-UI/PACKAGES|GET /API/ADMIN-UI/PAYMENTS|GET /API/ADMIN-UI/SUMMARY|GET /API/ADMIN-UI/TRIALS|GET /API/ADMIN-UI/USERS|POST /API/ADMIN-UI/ACTION|POST /API/ADMIN-UI/ALERTS/CHANNEL|POST /API/ADMIN-UI/ALERTS/TEST,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,ALGORITHM_OR_BUSINESS_LOGIC,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-438A6D14BFBB,Auth Optional,CLUSTER-C9D5E973D5F5F3E9,OWNER_UNASSIGNED,backend/ndsp_api_compat_gateway.cjs::authOptional,ndsp-api-compat.service,GET /API/ACCOUNT/TRIAL|GET /API/ALERTS/STATUS|GET /API/MARKETS|GET /API/PACKAGES|GET /API/PAYMENTS/STATUS|GET /HEALTH,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,ALGORITHM_OR_BUSINESS_LOGIC,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-56C562461855,Framework Adapter,CLUSTER-325036ACDFEA1ED3,OWNER_UNASSIGNED,backend/services/bot_execution/framework-adapter.cjs,DISCOVERY_REQUIRED,GET /VERSION,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-5B18901D1F22,Frontend Contract,CLUSTER-73EFBFAE1A55AC95,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /CONTRACT/STATUS,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-B81607E6BCDB,Frontend Contract,CLUSTER-B3B8D85FAFE3D708,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ADMIN/HEALTH,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-A1CD5A0B9B66,Market Type For,CLUSTER-547C76FD6DEEB68F,OWNER_UNASSIGNED,backend/ndsp-live-decision-quality/asset_registry_runtime.py::market_type_for,ndsp-live-decision-quality.service,DISCOVERY_REQUIRED,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,ALGORITHM_OR_BUSINESS_LOGIC,UNTRACKED,REAL_SNAPSHOT,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-47C952094550,Ndsp Admin Actions Authoritative,CLUSTER-8F684E41181B6FEE,OWNER_UNASSIGNED,backend/ndsp_admin_actions_authoritative.cjs,ndsp-admin-actions.service,GET /API/ADMIN/USERS/ACTION/HEALTH,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-89287AB7B399,Ndsp Admin Actions Bypass Old Middleware,CLUSTER-0EDDB74E15FCFD6A,OWNER_UNASSIGNED,backend/ndsp_admin_actions_bypass_old_middleware.cjs,ndsp-admin-actions.service,GET /API/ADMIN-ACTIONS/USERS/ACTION/HEALTH,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-F4D88C2A7931,Ndsp Admin Ui Proxy,CLUSTER-065FF7E991FE7A36,OWNER_UNASSIGNED,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /API/ADMIN-UI/HEALTH,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-D18B4EC4F34A,Ndsp Admin Ui Proxy,CLUSTER-146A953A5A090F47,OWNER_UNASSIGNED,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /API/ADMIN-UI/PACKAGES,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-7E97D2614E6D,Ndsp Admin Ui Proxy,CLUSTER-2E7C1911FA0C6C3D,OWNER_UNASSIGNED,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /API/ADMIN-UI/MARKETS,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-4B75FD38F852,Ndsp Admin Ui Proxy,CLUSTER-49DBC384FFE12134,OWNER_UNASSIGNED,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,POST /API/ADMIN-UI/ALERTS/TEST,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-8374FD1D62EB,Ndsp Admin Ui Proxy,CLUSTER-6F9527A740879BA9,OWNER_UNASSIGNED,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /API/ADMIN-UI/ALERTS,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-3D9086A829ED,Ndsp Admin Ui Proxy,CLUSTER-9899BA6BB68DEBC5,OWNER_UNASSIGNED,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,POST /API/ADMIN-UI/ACTION,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-622CD214F034,Ndsp Admin Ui Proxy,CLUSTER-F6326AB20CA7039F,OWNER_UNASSIGNED,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /API/ADMIN-UI/BACKUPS,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-81C879AE2209,Ndsp Api Compat Gateway,CLUSTER-13E1BE84357A8BF3,OWNER_UNASSIGNED,backend/ndsp_api_compat_gateway.cjs,ndsp-api-compat.service,GET /API/PACKAGES,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-20B6E1FEA3A2,Ndsp Api Compat Gateway,CLUSTER-2305B098920942A5,OWNER_UNASSIGNED,backend/ndsp_api_compat_gateway.cjs,ndsp-api-compat.service,GET /API/MARKETS,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-48E71B4F1CF7,Ndsp Api Compat Gateway,CLUSTER-7C1FEACB5901A8AF,OWNER_UNASSIGNED,backend/ndsp_api_compat_gateway.cjs,ndsp-api-compat.service,GET /API/PAYMENTS/STATUS,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-570806ECD8A4,Ndsp Api Compat Gateway,CLUSTER-95A680D94563A2A1,OWNER_UNASSIGNED,backend/ndsp_api_compat_gateway.cjs,ndsp-api-compat.service,GET /HEALTH,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-3CFCB5B47F6B,Ndsp Api Compat Gateway,CLUSTER-9EC582F4151E97EC,OWNER_UNASSIGNED,backend/ndsp_api_compat_gateway.cjs,ndsp-api-compat.service,GET /API/ACCOUNT/TRIAL,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-3D0167450973,Ndsp Api Compat Gateway,CLUSTER-9F64828D6707F6B0,OWNER_UNASSIGNED,backend/ndsp_api_compat_gateway.cjs,ndsp-api-compat.service,GET /API/ALERTS/STATUS,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-13D1EE0A3B7A,Ndsp User Dashboard Gateway,CLUSTER-46E5B501847DD809,OWNER_UNASSIGNED,backend/ndsp_user_dashboard_gateway.cjs,ndsp-user-dashboard.service,GET /API/USER-DASHBOARD/SAAS-POLICY,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-353E6D9C0A43,Ndsp User Login Gateway,CLUSTER-0510FC78E483B3D6,OWNER_UNASSIGNED,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,PUT /API/AUTH/PROFILE,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-B26FA1996A34,Ndsp User Login Gateway,CLUSTER-058EA84FFB96BD5C,OWNER_UNASSIGNED,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /API/AUTH/PROFILE,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-E07F7BC7E52F,Ndsp User Login Gateway,CLUSTER-0EE83BCF1B387E47,OWNER_UNASSIGNED,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/INTERNAL/EVIDENCE,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-1A9F62165A6D,Ndsp User Login Gateway,CLUSTER-2C421ED62D7F895B,OWNER_UNASSIGNED,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/INTERNAL/LEGAL-ACCEPTANCE,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-1D926198372A,Ndsp User Login Gateway,CLUSTER-3936838EFF8BCAF5,OWNER_UNASSIGNED,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/RUNTIME/USAGE/CONSUME,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-9ADF707918ED,Ndsp User Login Gateway,CLUSTER-3C2B33BFE5D13257,OWNER_UNASSIGNED,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /API/AUTH/SURVEY/STATUS,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-5FEF33A2C87F,Ndsp User Login Gateway,CLUSTER-56135DB7D7AC83E9,OWNER_UNASSIGNED,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/EVENTS,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-E01E3F460977,Ndsp User Login Gateway,CLUSTER-582655326350BC33,OWNER_UNASSIGNED,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /API/AUTH/LOGIN/HEALTH,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-644C81537AC6,Ndsp User Login Gateway,CLUSTER-67D1DD2C621BA7A2,OWNER_UNASSIGNED,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/2FA/STATUS,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-116FF6D929A9,Ndsp User Login Gateway,CLUSTER-754B89CD5C66FF20,OWNER_UNASSIGNED,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /API/AUTH/DECISION-ROOM-ACCESS,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-4ADB944E408B,Ndsp User Login Gateway,CLUSTER-AFBD9A0F516371DC,OWNER_UNASSIGNED,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/SURVEY/RESPONSE,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-214521E6EBD1,Ndsp User Login Gateway,CLUSTER-DE2E5802B250D7BF,OWNER_UNASSIGNED,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/LOGIN,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-2D0CFB1BC505,Ndsp User Login Gateway,CLUSTER-E95A56A8E3519D6A,OWNER_UNASSIGNED,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /API/AUTH/2FA/STATUS,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-15C56B60B4B0,Ndsp User Login Gateway,CLUSTER-EDC8A6285AD42668,OWNER_UNASSIGNED,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/LOGOUT,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-C26418100904,User Operational Compat,CLUSTER-52E920E2015C88E7,OWNER_UNASSIGNED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,GET /API/NDSP/COMPAT/HEALTH,PLATFORM_OPERATIONS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-805630C7C819,Attach Report,CLUSTER-1A1DF77772C7862E,OWNER_UNASSIGNED,backend/app/support_layers/scenario/scenario_engine.py::attach_report,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REPORTS_AND_ANALYTICS,Assign accountable technical/product owner,P3_OWNER,ALGORITHM_OR_BUSINESS_LOGIC,LOCAL_ONLY,UNKNOWN,false,true,"Reports, analytics, and evidence",ReportLibrary|AnalyticsChart|HistoryTable|EvidenceDrawer
CAP-9BE0DE3ADC89,Generate Report,CLUSTER-BC5304F5A464794E,OWNER_UNASSIGNED,backend/app/support_layers/scenario/scenario_engine.py::generate_report,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REPORTS_AND_ANALYTICS,Assign accountable technical/product owner,P3_OWNER,ALGORITHM_OR_BUSINESS_LOGIC,LOCAL_ONLY,UNKNOWN,false,true,"Reports, analytics, and evidence",ReportLibrary|AnalyticsChart|HistoryTable|EvidenceDrawer
CAP-B39355BFBE71,Ndsp Admin Ui Proxy,CLUSTER-65E18FD59CD68EA6,OWNER_UNASSIGNED,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /API/ADMIN-UI/SUMMARY,REPORTS_AND_ANALYTICS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,"Reports, analytics, and evidence",ReportLibrary|AnalyticsChart|HistoryTable|EvidenceDrawer
CAP-552A04A27A0F,Scenario Report,CLUSTER-1BD5A59391679254,OWNER_UNASSIGNED,backend/app/support_layers/scenario/scenario_engine.py::ScenarioReport,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REPORTS_AND_ANALYTICS,Assign accountable technical/product owner,P3_OWNER,ALGORITHM_OR_BUSINESS_LOGIC,LOCAL_ONLY,UNKNOWN,false,true,"Reports, analytics, and evidence",ReportLibrary|AnalyticsChart|HistoryTable|EvidenceDrawer
